0,right,10161.564709100001,21.500593185424805,-2.0908725261688232,9.139303207397461,-0.8522822260856628,-2.4764838218688965,0.6658986210823059,0.008232280611991882,1.3260056972503662
0,right,10161.568709100002,29.114646911621094,0.3714548945426941,5.921192646026611,-0.12239282578229904,-0.31483009457588196,2.9454867839813232,1.7787352800369263,2.172415256500244
0,right,10161.572709100003,20.98697280883789,4.306776523590088,8.056004524230957,0.2913225293159485,1.3525848388671875,5.061394691467285,4.144716739654541,5.330188274383545
0,right,10161.576709100003,6.488110065460205,7.657369613647461,14.415423393249512,-0.8709327578544617,0.26931872963905334,4.277765274047852,4.317745208740234,6.795222759246826
0,right,10161.580709100004,-7.440520286560059,9.15231704711914,17.801502227783203,0.14250093698501587,-0.18701666593551636,3.368985652923584,3.924443244934082,6.8035736083984375
0,right,10161.584709100005,-16.056814193725586,11.863627433776855,20.001909255981445,3.479919910430908,1.313843846321106,3.703181743621826,4.370948791503906,6.7233781814575195
0,right,10161.588709100006,-19.325193405151367,8.400877952575684,18.643455505371094,4.7077717781066895,1.6571924686431885,2.884409189224243,3.6193175315856934,4.982851028442383
0,right,10161.592709100007,-16.863555908203125,2.508268356323242,14.611753463745117,4.56764030456543,1.6233898401260376,2.453876256942749,3.4685699939727783,3.8547186851501465
0,right,10161.596709100008,-8.263070106506348,3.8705124855041504,14.0042142868042,3.075068950653076,1.1098823547363281,2.4689605236053467,3.606769561767578,3.296494722366333
0,right,10161.5800787,3.0827951431274414,-9.608966827392578,7.525115966796875,-1.1426026821136475,-3.3722124099731445,-0.1407090425491333,-1.034727692604065,1.6773889064788818
0,right,10161.584078700002,21.500593185424805,-2.0908725261688232,9.139303207397461,-0.8522822260856628,-2.4764838218688965,0.6658986210823059,0.008232280611991882,1.3260056972503662
0,right,10161.588078700002,29.114646911621094,0.3714548945426941,5.921192646026611,-0.12239282578229904,-0.31483009457588196,2.9454867839813232,1.7787352800369263,2.172415256500244
0,right,10161.592078700003,20.98697280883789,4.306776523590088,8.056004524230957,0.2913225293159485,1.3525848388671875,5.061394691467285,4.144716739654541,5.330188274383545
0,right,10161.596078700004,6.488110065460205,7.657369613647461,14.415423393249512,-0.8709327578544617,0.26931872963905334,4.277765274047852,4.317745208740234,6.795222759246826
0,right,10161.600078700005,-7.440520286560059,9.15231704711914,17.801502227783203,0.14250093698501587,-0.18701666593551636,3.368985652923584,3.924443244934082,6.8035736083984375
0,right,10161.604078700006,-16.056814193725586,11.863627433776855,20.001909255981445,3.479919910430908,1.313843846321106,3.703181743621826,4.370948791503906,6.7233781814575195
0,right,10161.608078700006,-19.325193405151367,8.400877952575684,18.643455505371094,4.7077717781066895,1.6571924686431885,2.884409189224243,3.6193175315856934,4.982851028442383
0,right,10161.612078700007,-16.863555908203125,2.508268356323242,14.611753463745117,4.56764030456543,1.6233898401260376,2.453876256942749,3.4685699939727783,3.8547186851501465
0,right,10161.616078700008,-8.263070106506348,3.8705124855041504,14.0042142868042,3.075068950653076,1.1098823547363281,2.4689605236053467,3.606769561767578,3.296494722366333
0,right,10161.5983939,3.0827951431274414,-9.608966827392578,7.525115966796875,-1.1426026821136475,-3.3722124099731445,-0.1407090425491333,-1.034727692604065,1.6773889064788818
0,right,10161.6023939,21.500593185424805,-2.0908725261688232,9.139303207397461,-0.8522822260856628,-2.4764838218688965,0.6658986210823059,0.008232280611991882,1.3260056972503662
0,right,10161.606393900001,29.114646911621094,0.3714548945426941,5.921192646026611,-0.12239282578229904,-0.31483009457588196,2.9454867839813232,1.7787352800369263,2.172415256500244
0,right,10161.610393900002,20.98697280883789,4.306776523590088,8.056004524230957,0.2913225293159485,1.3525848388671875,5.061394691467285,4.144716739654541,5.330188274383545
0,right,10161.614393900003,6.488110065460205,7.657369613647461,14.415423393249512,-0.8709327578544617,0.26931872963905334,4.277765274047852,4.317745208740234,6.795222759246826
0,right,10161.618393900004,-7.440520286560059,9.15231704711914,17.801502227783203,0.14250093698501587,-0.18701666593551636,3.368985652923584,3.924443244934082,6.8035736083984375
0,right,10161.622393900005,-16.056814193725586,11.863627433776855,20.001909255981445,3.479919910430908,1.313843846321106,3.703181743621826,4.370948791503906,6.7233781814575195
0,right,10161.626393900005,-19.325193405151367,8.400877952575684,18.643455505371094,4.7077717781066895,1.6571924686431885,2.884409189224243,3.6193175315856934,4.982851028442383
0,right,10161.630393900006,-16.863555908203125,2.508268356323242,14.611753463745117,4.56764030456543,1.6233898401260376,2.453876256942749,3.4685699939727783,3.8547186851501465
0,right,10161.634393900007,-8.263070106506348,3.8705124855041504,14.0042142868042,3.075068950653076,1.1098823547363281,2.4689605236053467,3.606769561767578,3.296494722366333
0,right,10161.6147511,3.0827951431274414,-9.608966827392578,7.525115966796875,-1.1426026821136475,-3.3722124099731445,-0.1407090425491333,-1.034727692604065,1.6773889064788818
0,right,10161.6187511,21.500593185424805,-2.0908725261688232,9.139303207397461,-0.8522822260856628,-2.4764838218688965,0.6658986210823059,0.008232280611991882,1.3260056972503662
0,right,10161.622751100002,29.114646911621094,0.3714548945426941,5.921192646026611,-0.12239282578229904,-0.31483009457588196,2.9454867839813232,1.7787352800369263,2.172415256500244
0,right,10161.626751100002,20.98697280883789,4.306776523590088,8.056004524230957,0.2913225293159485,1.3525848388671875,5.061394691467285,4.144716739654541,5.330188274383545
0,right,10161.630751100003,6.488110065460205,7.657369613647461,14.415423393249512,-0.8709327578544617,0.26931872963905334,4.277765274047852,4.317745208740234,6.795222759246826
0,right,10161.634751100004,-7.440520286560059,9.15231704711914,17.801502227783203,0.14250093698501587,-0.18701666593551636,3.368985652923584,3.924443244934082,6.8035736083984375
0,right,10161.638751100005,-16.056814193725586,11.863627433776855,20.001909255981445,3.479919910430908,1.313843846321106,3.703181743621826,4.370948791503906,6.7233781814575195
